"Best Mascara ever!  It only takes two coats to make my eyelashes look fabulous! I have oily skin, so I usually get the black streaks on my eyelids by the afternoon, but not with this.  It stays all day, but is easy to remove with water or make-up removal wipes.",5.0
This is a great mascara from Estee Lauder. It makes my lashes look long and thick without overclumping. It lasts all day and does not end up on my cheek by the end of the day. It rinses off easily with soap and water (though I do sometimes have to help the process along with some makeup remover). I also like that you can buy it in small containers like this so that the tube doesn't dry out.,5.0
Should have known this was no deal.  All of the 4 tubes are dry. Had to add saline to them.  They are old.  They will work in a pinch but will not buy them again.  You get what you pay for. Lesson learned.,3.0
"I prefer the Lancome Definicils over this one.  But I couldn't find the Definicils at a price I was willing to pay and the price on this was very reasonable.  It is easy to wash off with just soap and water, need to put more time into really getting the volume you want, that is why I like the Definicils, you don't have to spend that much time on it to get the look you need in half the time.  But this is second best to Lancome.  Over all it is a nice product.",4.0
"Well priced for what you get!  I am experimenting with sample sizes in multiples bc EVERY mascara I try no matter how expensive, quickly becomes dried out/clumpy/deteriorated.  I have tried another brand in a sample size of 3 which seems to provide more dramatic coverage with less reps,but clumps earlier.  So now trying to decide if I want to go back to that one. I have limited time for my makeup routine, so I think I may go in that direction.  Overall, I would say, give this one a try and see what you think! IMHO it is def worth a try and much better than trying expensive mascaras that may last just as long as one or two of these sample sizes!",3.0
do not recommend,2.0
Love this!,5.0
Love it ! Will order again soon,5.0
"These were professionally wrapped and labeled, and from what I can tell they have not expired. I hate when you buy mascara at the pharmacy and it is all dried out or smells outdated! These were perfect and I highly recommend. You only need two coats for full lashes.",5.0
"I like Estee Lauder mascara and since I don't wear makeup every day, I often feel I need to throw out the full size ones before they are used up.  So I really love being able to get these sample sizes.  Also good value for money.",5.0
"I am very impressed with this lash-separating, volume producing mascara.  I have purchased this quartet twice over already and will stick with them.",5.0
"Estee Lauder Sumptuous Bold Volume Lifting Mascara was the first Estee Lauder beauty product that I have used. And I am here to report that I was 100 % satisfied with this mascare. I typically only purchase drug store brands but because of the price I felt okay with buying this. The wand is thick and catches all of my lashes , one coat is plenty and even in the .1oz I was able to make it last for the three months of summer.",4.0
"I love this mascara! Have been using Estee Lauder mascara for years. It produces long lush lashes which is a must. But I really like the fact that I don't have to use make-up remover to remove it, I just use my gentle facial cleanser every night.",5.0
"Mascara is dried out, would not buy again.",1.0
Love this mascara! My aunt gives these to me whenever she gets them in the mail as free samples and they last a long time for sample sizes. Highly recommended.,5.0
